"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005356","판곡중학교","03","공립","N","","11","348","31.6","10","322","32.2","13","398","30.6","1","4","4","0","0","0","35","1072","30.6","61","17.6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005358","풍산중학교","03","공립","N","","5","126","25.2","6","164","27.3","6","173","28.8","1","3","3","0","0","0","18","466","25.9","31","15"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005360","서정중학교","03","공립","N","","6","161","26.8","7","174","24.9","6","163","27.2","2","8","4","0","0","0","21","506","24.1","36","14.1"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090005362","회천중학교","03","공립","N","","4","109","27.3","5","136","27.2","6","159","26.5","2","9","4.5","0","0","0","17","413","24.3","28","14.8"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005387","시화중학교","03","공립","N","","4","84","21","4","81","20.3","5","95","19","1","6","6","0","0","0","14","266","19","23","11.6"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005389","감정중학교","03","공립","N","","6","190","31.7","7","233","33.3","8","252","31.5","1","3","3","0","0","0","22","678","30.8","38","17.8"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005390","고양송산중학교","03","공립","N","","8","207","25.9","8","205","25.6","9","251","27.9","1","1","1","0","0","0","26","664","25.5","46","14.4"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005391","금촌중학교","03","공립","N","","7","210","30","7","216","30.9","8","234","29.3","2","10","5","1","3","3","25","673","26.9","42","16"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005392","논곡중학교","03","공립","N","","2","55","27.5","3","60","20","3","65","21.7","1","2","2","0","0","0","9","182","20.2","17","10.7"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005394","단원중학교","03","공립","N","","6","161","26.8","9","226","25.1","8","217","27.1","2","12","6","0","0","0","25","616","24.6","43","14.3"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005396","두일중학교","03","공립","N","","6","190","31.7","8","238","29.8","8","242","30.3","1","5","5","0","0","0","23","675","29.3","41","16.5"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005398","비룡중학교","03","공립","N","","8","212","26.5","7","191","27.3","8","219","27.4","3","20","6.7","0","0","0","26","642","24.7","47","13.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005400","서호중학교","03","공립","N","","3","78","26","4","99","24.8","4","105","26.3","2","9","4.5","0","0","0","13","291","22.4","21","13.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005401","석수중학교","03","공립","N","","5","142","28.4","5","144","28.8","5","142","28.4","2","11","5.5","0","0","0","17","439","25.8","28","15.7"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005405","안산성호중학교","03","공립","N","","8","228","28.5","8","237","29.6","9","260","28.9","1","6","6","1","2","2","27","733","27.1","45","16.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005407","용천중학교","03","공립","N","","5","125","25","5","123","24.6","5","116","23.2","1","5","5","0","0","0","16","369","23.1","28","13.2"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 동안구","S090005409","임곡중학교","03","공립","N","","8","225","28.1","7","217","31","7","213","30.4","1","4","4","0","0","0","23","659","28.7","40","16.5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005410","풍동중학교","03","공립","N","","8","208","26","9","237","26.3","10","268","26.8","1","5","5","0","0","0","28","718","25.6","48","15"
"경기도교육청","경기도가평교육지원청","경기도 가평군","S090005419","청심국제중학교","03","사립","N","","4","107","26.8","4","106","26.5","4","106","26.5","0","0","0","0","0","0","12","319","26.6","27","11.8"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005420","안산해양중학교","03","공립","N","","6","171","28.5","7","191","27.3","9","263","29.2","1","3","3","0","0","0","23","628","27.3","41","15.3"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005462","오산원일중학교","03","공립","N","","11","375","34.1","10","356","35.6","10","348","34.8","1","7","7","1","4","4","33","1090","33","57","19.1"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090005468","고림중학교","03","공립","N","","10","294","29.4","9","278","30.9","11","340","30.9","0","0","0","0","0","0","30","912","30.4","52","17.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090005469","상촌중학교","03","공립","N","","10","328","32.8","10","313","31.3","11","335","30.5","0","0","0","0","0","0","31","976","31.5","54","18.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005470","기산중학교","03","공립","N","","5","161","32.2","6","203","33.8","6","170","28.3","1","3","3","0","0","0","18","537","29.8","31","17.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005473","석우중학교","03","공립","N","","10","340","34","10","346","34.6","10","339","33.9","1","2","2","0","0","0","31","1027","33.1","54","19"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005475","어람중학교","03","공립","N","","8","218","27.3","9","249","27.7","9","245","27.2","1","6","6","0","0","0","27","718","26.6","46","15.6"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005477","잠원중학교","03","공립","N","","9","297","33","11","352","32","11","358","32.5","1","7","7","0","0","0","32","1014","31.7","55","18.4"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005479","보라중학교","03","공립","N","","11","325","29.5","12","357","29.8","11","346","31.5","2","11","5.5","0","0","0","36","1039","28.9","62","16.8"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005489","녹양중학교","03","공립","N","","4","102","25.5","5","130","26","6","160","26.7","1","6","6","0","0","0","16","398","24.9","28","14.2"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090005490","솔뫼중학교","03","공립","N","","6","175","29.2","6","180","30","4","103","25.8","0","0","0","0","0","0","16","458","28.6","27","17"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005521","중앙기독중학교","03","사립","N","","3","84","28","3","88","29.3","3","83","27.7","1","10","10","0","0","0","10","265","26.5","20","13.3"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005587","화성동화중학교","03","공립","N","","6","190","31.7","7","199","28.4","9","278","30.9","1","4","4","0","0","0","23","671","29.2","40","16.8"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005590","반송중학교","03","공립","N","","10","337","33.7","10","354","35.4","10","346","34.6","1","6","6","0","0","0","31","1043","33.6","55","19"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005592","솔빛중학교","03","공립","N","","10","347","34.7","10","350","35","10","358","35.8","1","2","2","0","0","0","31","1057","34.1","53","19.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시","S090005604","수주중학교","03","공립","N","","7","193","27.6","6","164","27.3","8","199","24.9","2","7","3.5","0","0","0","23","563","24.5","39","14.4"
"경기도교육청","경기도부천교육지원청","경기도 부천시","S090005605","원미중학교","03","공립","N","","4","110","27.5","5","135","27","4","104","26","2","8","4","0","0","0","15","357","23.8","25","14.3"
"경기도교육청","경기도부천교육지원청","경기도 부천시","S090005606","까치울중학교","03","공립","N","","6","175","29.2","5","133","26.6","6","172","28.7","1","5","5","0","0","0","18","485","26.9","31","15.6"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090005608","안곡중학교","03","공립","N","","11","283","25.7","11","280","25.5","13","333","25.6","3","13","4.3","0","0","0","38","909","23.9","65","14"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005609","청덕중학교","03","공립","N","","6","170","28.3","6","173","28.8","7","196","28","1","7","7","0","0","0","20","546","27.3","35","15.6"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005611","고창중학교","03","공립","N","","10","339","33.9","9","320","35.6","8","285","35.6","0","0","0","0","0","0","27","944","35","47","20.1"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005613","시흥능곡중학교","03","공립","N","","6","157","26.2","7","201","28.7","9","240","26.7","1","4","4","0","0","0","23","602","26.2","40","15.1"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005614","응곡중학교","03","공립","N","","8","213","26.6","7","204","29.1","8","230","28.8","0","0","0","1","3","3","24","650","27.1","41","15.9"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005615","시흥매화중학교","03","공립","N","","4","88","22","3","82","27.3","4","92","23","1","3","3","0","0","0","12","265","22.1","20","13.3"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090005616","모락중학교","03","공립","N","","8","220","27.5","8","234","29.3","8","234","29.3","1","4","4","0","0","0","25","692","27.7","44","15.7"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090005619","은계중학교","03","공립","N","","10","306","30.6","10","325","32.5","10","324","32.4","1","5","5","0","0","0","31","960","31","53","18.1"
"경기도교육청","경기도성남교육지원청","경기도 성남시 중원구","S090005620","도촌중학교","03","공립","N","","5","137","27.4","5","158","31.6","7","207","29.6","1","6","6","0","0","0","18","508","28.2","30","16.9"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005622","샛별중학교","03","공립","N","","6","178","29.7","6","192","32","6","188","31.3","1","4","4","0","0","0","19","562","29.6","33","17"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090005623","수진중학교","03","공립","N","","2","53","26.5","2","55","27.5","5","121","24.2","2","11","5.5","0","0","0","11","240","21.8","22","10.9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005654","능동중학교","03","공립","N","","9","295","32.8","9","303","33.7","11","347","31.5","2","11","5.5","0","0","0","31","956","30.8","53","18"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005657","와우중학교","03","공립","N","","10","305","30.5","10","339","33.9","10","324","32.4","1","6","6","0","0","0","31","974","31.4","54","18"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005661","푸른중학교","03","공립","N","","9","289","32.1","10","332","33.2","10","329","32.9","1","9","9","0","0","0","30","959","32","53","18.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005662","향남중학교","03","공립","N","","12","445","37.1","13","463","35.6","12","428","35.7","1","8","8","0","0","0","38","1344","35.4","68","19.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005679","광릉중학교","03","공립","N","","4","95","23.8","3","75","25","4","96","24","1","5","5","0","0","0","12","271","22.6","20","13.6"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005681","김포신곡중학교","03","공립","N","","9","288","32","9","300","33.3","8","268","33.5","1","3","3","0","0","0","27","859","31.8","47","18.3"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005683","예봉중학교","03","공립","N","","7","187","26.7","9","221","24.6","10","255","25.5","1","6","6","0","0","0","27","669","24.8","48","13.9"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005684","양진중학교","03","공립","N","","5","134","26.8","6","153","25.5","7","178","25.4","2","8","4","0","0","0","20","473","23.7","34","13.9"
"경기도교육청","경기도안산교육지원청","경기도 안산시 단원구","S090005689","신길중학교","03","공립","N","","9","252","28","10","258","25.8","10","279","27.9","1","6","6","0","0","0","30","795","26.5","53","15"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005691","한빛중학교","03","공립","N","","10","352","35.2","10","351","35.1","10","351","35.1","0","0","0","0","0","0","30","1054","35.1","53","19.9"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005694","매탄중학교","03","공립","N","","8","256","32","8","228","28.5","8","259","32.4","1","1","1","0","0","0","25","744","29.8","42","17.7"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005698","보평중학교","03","공립","N","","8","244","30.5","8","244","30.5","8","233","29.1","1","3","3","0","0","0","25","724","29","43","16.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005700","운중중학교","03","공립","N","","7","210","30","7","227","32.4","7","208","29.7","1","2","2","0","0","0","22","647","29.4","39","16.6"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005701","판교중학교","03","공립","N","","6","169","28.2","6","180","30","6","174","29","1","1","1","0","0","0","19","524","27.6","34","15.4"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005704","가운중학교","03","공립","N","","3","69","23","3","78","26","5","143","28.6","2","11","5.5","0","0","0","13","301","23.2","24","12.5"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090005707","성사중학교","03","공립","N","","7","189","27","7","183","26.1","6","174","29","2","11","5.5","0","0","0","22","557","25.3","37","15.1"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005709","풍양중학교","03","공립","N","","11","349","31.7","14","434","31","12","383","31.9","2","10","5","0","0","0","39","1176","30.2","67","17.6"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090005713","덕풍중학교","03","공립","N","","8","233","29.1","8","225","28.1","8","241","30.1","1","1","1","0","0","0","25","700","28","44","15.9"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005746","신양중학교","03","공립","N","","5","101","20.2","4","97","24.3","3","79","26.3","1","2","2","0","0","0","13","279","21.5","21","13.3"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005749","용인한빛중학교","03","공립","N","","5","155","31","5","160","32","6","183","30.5","1","7","7","0","0","0","17","505","29.7","29","17.4"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005752","마송중학교","03","공립","N","","3","76","25.3","2","49","24.5","4","95","23.8","1","6","6","0","0","0","10","226","22.6","20","11.3"
"경기도교육청","경기도안산교육지원청","경기도 안산시 상록구","S090005755","이호중학교","03","공립","N","","9","266","29.6","10","280","28","11","324","29.5","2","10","5","0","0","0","32","880","27.5","55","16"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005760","세마중학교","03","공립","N","","8","287","35.9","8","286","35.8","8","280","35","1","6","6","0","0","0","25","859","34.4","43","20"
"경기도교육청","경기도광명교육지원청","경기도 광명시","S090005764","충현중학교","03","공립","N","","6","157","26.2","7","199","28.4","6","168","28","1","3","3","0","0","0","20","527","26.4","35","15.1"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005767","수원원일중학교","03","공립","N","","2","57","28.5","3","88","29.3","4","116","29","0","0","0","0","0","0","9","261","29","18","14.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005775","흥덕중학교","03","공립","N","","10","294","29.4","11","326","29.6","12","370","30.8","1","1","1","0","0","0","34","991","29.1","59","16.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090005779","별가람중학교","03","공립","N","","10","338","33.8","10","321","32.1","10","317","31.7","1","9","9","0","0","0","31","985","31.8","54","18.2"
"경기도교육청","경기도화성오산교육지원청","경기도 오산시","S090005832","문시중학교","03","공립","N","","10","351","35.1","10","348","34.8","10","330","33","1","6","6","0","0","0","31","1035","33.4","55","18.8"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090005834","삼평중학교","03","공립","N","","6","155","25.8","6","177","29.5","6","175","29.2","1","4","4","0","0","0","19","511","26.9","34","15"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산서구","S090005857","덕이중학교","03","공립","N","","11","312","28.4","12","329","27.4","13","349","26.8","1","4","4","0","0","0","37","994","26.9","64","15.5"
"경기도교육청","경기도안성교육지원청","경기도 안성시","S090005859","만정중학교","03","공립","N","","9","274","30.4","10","332","33.2","10","331","33.1","1","5","5","0","0","0","30","942","31.4","53","17.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005861","상하중학교","03","공립","N","","4","115","28.8","5","153","30.6","5","153","30.6","0","0","0","0","0","0","14","421","30.1","25","16.8"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090005863","서천중학교","03","공립","N","","9","251","27.9","10","262","26.2","8","223","27.9","1","4","4","0","0","0","28","740","26.4","48","15.4"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005865","선유중학교","03","공립","N","","7","194","27.7","6","174","29","5","138","27.6","1","5","5","0","0","0","19","511","26.9","33","15.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090005868","성서중학교","03","공립","N","","9","288","32","10","324","32.4","10","325","32.5","1","6","6","0","0","0","30","943","31.4","52","18.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090005875","예당중학교","03","공립","N","","8","269","33.6","8","277","34.6","8","271","33.9","1","3","3","0","0","0","25","820","32.8","43","19.1"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005876","신현중학교","03","공립","N","","10","273","27.3","10","286","28.6","9","253","28.1","1","4","4","0","0","0","30","816","27.2","51","16"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090005877","한가람중학교","03","공립","N","","9","312","34.7","10","321","32.1","10","326","32.6","1","5","5","0","0","0","30","964","32.1","52","18.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005878","광교중학교","03","공립","N","","5","154","30.8","6","174","29","6","170","28.3","0","0","0","0","0","0","17","498","29.3","29","17.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090005881","이의중학교","03","공립","N","","5","138","27.6","6","158","26.3","7","216","30.9","1","4","4","0","0","0","19","516","27.2","32","16.1"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005884","푸른솔중학교","03","공립","N","","11","342","31.1","10","336","33.6","13","416","32","1","7","7","0","0","0","35","1101","31.5","63","17.5"
"경기도교육청","경기도평택교육지원청","경기도 평택시","S090005887","청옥중학교","03","공립","N","","11","319","29","12","361","30.1","11","314","28.5","1","6","6","0","0","0","35","1000","28.6","61","16.4"
"경기도교육청","경기도광주하남교육지원청","경기도 광주시","S090005889","초월중학교","03","공립","N","","12","357","29.8","11","343","31.2","13","397","30.5","2","11","5.5","0","0","0","38","1108","29.2","65","17"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090005911","운양중학교","03","공립","N","","11","370","33.6","11","387","35.2","11","385","35","1","6","6","0","0","0","34","1148","33.8","59","19.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 수지구","S090006035","신봉중학교","03","공립","N","","7","217","31","5","163","32.6","5","161","32.2","1","2","2","0","0","0","18","543","30.2","31","17.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 처인구","S090006036","한숲중학교","03","공립","N","","8","244","30.5","8","262","32.8","6","199","33.2","1","2","2","0","0","0","23","707","30.7","40","17.7"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006045","하늘빛중학교","03","공립","N","","10","335","33.5","10","359","35.9","8","287","35.9","1","2","2","0","0","0","29","983","33.9","51","19.3"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006060","옥빛중학교","03","공립","N","","12","336","28","16","427","26.7","8","201","25.1","1","4","4","0","0","0","37","968","26.2","68","14.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006105","위례중앙중학교","03","공립","N","","4","99","24.8","4","104","26","4","118","29.5","0","0","0","0","0","0","12","321","26.8","21","15.3"
"경기도교육청","경기도성남교육지원청","경기도 성남시 수정구","S090006106","위례한빛중학교","03","공립","N","","10","295","29.5","10","275","27.5","10","270","27","1","4","4","0","0","0","31","844","27.2","55","15.3"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006119","배곧중학교","03","공립","N","","16","490","30.6","15","455","30.3","14","424","30.3","2","12","6","0","0","0","47","1381","29.4","81","17"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090006148","시흥가온중학교","03","공립","N","","8","234","29.3","8","210","26.3","5","132","26.4","1","2","2","0","0","0","22","578","26.3","38","15.2"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006155","하길중학교","03","공립","N","","9","332","36.9","10","357","35.7","11","384","34.9","1","7","7","0","0","0","31","1080","34.8","54","20"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006158","산내중학교","03","공립","N","","9","315","35","8","287","35.9","12","436","36.3","1","6","6","0","0","0","30","1044","34.8","52","20.1"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006159","산들중학교","03","공립","N","","8","266","33.3","10","334","33.4","0","0","0","1","2","2","0","0","0","19","602","31.7","34","17.7"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006160","운정중학교","03","공립","N","","10","301","30.1","9","285","31.7","9","299","33.2","2","11","5.5","0","0","0","30","896","29.9","52","17.2"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006422","낙원중학교","03","공립","N","","6","203","33.8","6","194","32.3","5","169","33.8","1","1","1","0","0","0","18","567","31.5","31","18.3"
"경기도교육청","경기도군포의왕교육지원청","경기도 의왕시","S090006423","덕장중학교","03","공립","N","","4","99","24.8","5","121","24.2","5","124","24.8","1","5","5","0","0","0","15","349","23.3","28","12.5"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006424","동패중학교","03","공립","N","","10","324","32.4","12","385","32.1","11","339","30.8","2","7","3.5","0","0","0","35","1055","30.1","61","17.3"
"경기도교육청","경기도군포의왕교육지원청","경기도 군포시","S090006430","부곡중앙중학교","03","공립","N","","7","192","27.4","8","226","28.3","8","210","26.3","1","2","2","0","0","0","24","630","26.3","42","15"
"경기도교육청","경기도성남교육지원청","경기도 성남시 분당구","S090006438","신백현중학교","03","공립","N","","4","103","25.8","4","110","27.5","5","139","27.8","1","4","4","0","0","0","14","356","25.4","24","14.8"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006442","양도중학교","03","공립","N","","9","266","29.6","8","249","31.1","9","272","30.2","1","7","7","0","0","0","27","794","29.4","48","16.5"
"경기도교육청","경기도이천교육지원청","경기도 이천시","S090006448","이천사동중학교","03","공립","N","","8","221","27.6","8","228","28.5","8","224","28","1","4","4","0","0","0","25","677","27.1","42","16.1"
"경기도교육청","경기도고양교육지원청","경기도 고양시 일산동구","S090006450","일산양일중학교","03","공립","N","","17","487","28.6","16","441","27.6","16","441","27.6","1","4","4","0","0","0","50","1373","27.5","87","15.8"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006451","주곡중학교","03","공립","N","","9","278","30.9","8","237","29.6","8","245","30.6","1","4","4","0","0","0","26","764","29.4","45","17"
"경기도교육청","경기도파주교육지원청","경기도 파주시","S090006457","해솔중학교","03","공립","N","","7","228","32.6","6","200","33.3","10","339","33.9","2","8","4","0","0","0","25","775","31","44","17.6"
"경기도교육청","경기도의정부교육지원청","경기도 의정부시","S090006560","송양중학교","03","공립","N","","10","292","29.2","10","307","30.7","10","312","31.2","1","6","6","0","0","0","31","917","29.6","55","16.7"
"경기도교육청","경기도수원교육지원청","경기도 수원시 장안구","S090006576","경기체육중학교","03","공립","N","","1","22","22","1","34","34","1","31","31","0","0","0","0","0","0","3","87","29","11","7.9"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006652","화성반월중학교","03","공립","N","","7","217","31","7","205","29.3","6","172","28.7","1","1","1","0","0","0","21","595","28.3","36","16.5"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006779","은여울중학교","03","공립","N","","9","284","31.6","14","442","31.6","12","368","30.7","1","4","4","0","0","0","36","1098","30.5","63","17.4"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006780","신원중학교","03","공립","N","","11","302","27.5","8","220","27.5","8","229","28.6","2","9","4.5","0","0","0","29","760","26.2","49","15.5"
"경기도교육청","경기도수원교육지원청","경기도 수원시 영통구","S090006781","수원다산중학교","03","공립","N","","11","355","32.3","11","355","32.3","10","323","32.3","1","5","5","0","0","0","33","1038","31.5","57","18.2"
"경기도교육청","경기도수원교육지원청","경기도 수원시 권선구","S090006782","능실중학교","03","공립","N","","8","253","31.6","7","220","31.4","6","194","32.3","1","6","6","0","0","0","22","673","30.6","38","17.7"
"경기도교육청","경기도김포교육지원청","경기도 김포시","S090006783","김포한가람중학교","03","공립","N","","9","279","31","11","326","29.6","11","339","30.8","1","3","3","0","0","0","32","947","29.6","54","17.5"
"경기도교육청","경기도용인교육지원청","경기도 용인시 기흥구","S090006784","어정중학교","03","공립","N","","8","254","31.8","8","233","29.1","8","258","32.3","1","5","5","0","0","0","25","750","30","44","17"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006800","천마중학교","03","공립","N","","6","186","31","7","224","32","7","211","30.1","2","14","7","0","0","0","22","635","28.9","38","16.7"
"경기도교육청","경기도동두천양주교육지원청","경기도 양주시","S090006805","옥정중학교","03","공립","N","","12","304","25.3","9","246","27.3","14","390","27.9","1","7","7","0","0","0","36","947","26.3","62","15.3"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090006912","미사강변중학교","03","공립","N","","12","363","30.3","12","381","31.8","12","365","30.4","1","4","4","0","0","0","37","1113","30.1","63","17.7"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006934","한백중학교","03","공립","N","","12","404","33.7","12","400","33.3","11","370","33.6","1","3","3","0","0","0","36","1177","32.7","62","19"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006939","청계중학교","03","공립","N","","12","432","36","12","428","35.7","12","421","35.1","1","4","4","0","0","0","37","1285","34.7","64","20.1"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090006944","방교중학교","03","공립","N","","7","238","34","10","316","31.6","9","279","31","1","2","2","0","0","0","27","835","30.9","46","18.2"
"경기도교육청","경기도고양교육지원청","경기도 고양시 덕양구","S090006953","도래울중학교","03","공립","N","","12","346","28.8","11","331","30.1","11","324","29.5","1","3","3","0","0","0","35","1004","28.7","61","16.5"
"경기도교육청","경기도구리남양주교육지원청","경기도 남양주시","S090006966","한별중학교","03","공립","N","","8","264","33","9","292","32.4","9","278","30.9","1","7","7","0","0","0","27","841","31.1","47","17.9"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007035","위례중학교","03","공립","N","","12","370","30.8","11","345","31.4","9","281","31.2","1","3","3","0","0","0","33","999","30.3","58","17.2"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007036","은가람중학교","03","공립","N","","5","152","30.4","6","184","30.7","7","196","28","1","2","2","0","0","0","19","534","28.1","33","16.2"
"경기도교육청","경기도광주하남교육지원청","경기도 하남시","S090007037","미사중학교","03","공립","N","","12","360","30","12","356","29.7","12","359","29.9","1","5","5","0","0","0","37","1080","29.2","64","16.9"
"경기도교육청","경기도시흥교육지원청","경기도 시흥시","S090007065","조남중학교","03","공립","N","","11","325","29.5","9","263","29.2","9","286","31.8","1","4","4","0","0","0","30","878","29.3","52","16.9"
"경기도교육청","경기도부천교육지원청","경기도 부천시","S090007115","옥길중학교","03","공립","N","","9","258","28.7","11","318","28.9","11","341","31","2","8","4","0","0","0","33","925","28","56","16.5"
"경기도교육청","경기도안양과천교육지원청","경기도 안양시 만안구","S090007124","박달중학교","03","공립","N","","5","138","27.6","8","195","24.4","7","171","24.4","1","6","6","0","0","0","21","510","24.3","35","14.6"
"경기도교육청","경기도화성오산교육지원청","경기도 화성시","S090007127","다원중학교","03","공립","N","","12","431","35.9","12","416","34.7","12","421","35.1","0","0","0","0","0","0","36","1268","35.2","63","20.1"
