"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001618","보성초등학교","02","공립","N","","1","4","4","1","7","7","1","6","6","1","12","12","1","10","10","1","13","13","1","6","6","0","0","0","7","58","8.3","8","7.3"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001619","북면초등학교","02","공립","N","","1","9","9","1","18","18","1","10","10","1","15","15","1","13","13","1","14","14","1","2","2","0","0","0","7","81","11.6","8","10.1"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001620","산외초등학교","02","공립","N","","1","4","4","1","8","8","1","3","3","1","5","5","1","2","2","1","11","11","1","2","2","0","0","0","7","35","5","8","4.4"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001622","서신초등학교","02","공립","N","","1","7","7","1","6","6","1","6","6","1","13","13","1","6","6","1","8","8","1","3","3","0","0","0","7","49","7","9","5.4"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001623","소성초등학교","02","공립","N","","1","4","4","1","5","5","1","4","4","1","3","3","1","4","4","1","11","11","0","0","0","0","0","0","6","31","5.2","7","4.4"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001624","수곡초등학교","02","공립","N","","1","9","9","1","6","6","1","5","5","1","5","5","1","6","6","1","9","9","1","3","3","0","0","0","7","43","6.1","8","5.4"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001627","신태인초등학교","02","공립","N","","2","28","14","1","21","21","1","22","22","2","34","17","2","28","14","2","30","15","1","2","2","0","0","0","11","165","15","13","12.7"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001629","영산초등학교","02","공립","N","","1","3","3","1","10","10","1","6","6","1","4","4","1","7","7","1","3","3","0","0","0","0","0","0","6","33","5.5","8","4.1"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001630","영원초등학교","02","공립","N","","1","1","1","1","4","4","1","7","7","1","5","5","1","7","7","1","2","2","0","0","0","0","0","0","6","26","4.3","7","3.7"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001632","옹동초등학교","02","공립","N","","1","1","1","1","6","6","1","2","2","1","7","7","1","3","3","1","3","3","0","0","0","0","0","0","6","22","3.7","7","3.1"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001636","이평초등학교","02","공립","N","","1","3","3","1","4","4","1","5","5","1","5","5","1","3","3","1","4","4","1","3","3","0","0","0","7","27","3.9","8","3.4"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001637","입암초등학교","02","공립","N","","1","6","6","1","4","4","1","2","2","1","3","3","1","8","8","1","7","7","1","2","2","0","0","0","7","32","4.6","8","4"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001638","정남초등학교","02","공립","N","","1","4","4","1","4","4","1","4","4","1","4","4","1","3","3","1","6","6","0","0","0","0","0","0","6","25","4.2","7","3.6"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001639","정우초등학교","02","공립","N","","1","9","9","1","9","9","1","10","10","1","13","13","1","15","15","1","8","8","1","3","3","0","0","0","7","67","9.6","8","8.4"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001640","정읍남초등학교","02","공립","N","","2","30","15","2","33","16.5","2","33","16.5","3","58","19.3","3","58","19.3","2","45","22.5","1","5","5","0","0","0","15","262","17.5","19","13.8"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001641","정읍동초등학교","02","공립","N","","1","19","19","2","31","15.5","2","34","17","2","31","15.5","2","33","16.5","2","35","17.5","2","10","5","0","0","0","13","193","14.8","15","12.9"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001642","정읍북초등학교","02","공립","N","","3","57","19","3","73","24.3","3","64","21.3","4","85","21.3","4","81","20.3","3","71","23.7","1","6","6","0","0","0","21","437","20.8","28","15.6"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001643","정읍서초등학교","02","공립","N","","3","70","23.3","3","63","21","3","66","22","3","62","20.7","3","66","22","3","61","20.3","1","3","3","0","0","0","19","391","20.6","22","17.8"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001644","정읍수성초등학교","02","공립","N","","2","46","23","2","41","20.5","2","36","18","2","47","23.5","2","52","26","2","52","26","1","6","6","0","0","0","13","280","21.5","15","18.7"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001645","정일초등학교","02","공립","N","","1","7","7","1","9","9","1","10","10","1","6","6","0","0","0","1","9","9","1","3","3","0","0","0","6","44","7.3","7","6.3"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001646","칠보초등학교","02","공립","N","","1","4","4","1","5","5","1","9","9","1","3","3","1","9","9","1","12","12","1","2","2","0","0","0","7","44","6.3","8","5.5"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130001647","태인초등학교","02","공립","N","","1","8","8","1","7","7","1","8","8","1","11","11","1","11","11","1","9","9","1","2","2","0","0","0","7","56","8","8","7"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001721","동향초등학교","02","공립","N","","1","3","3","1","1","1","1","9","9","1","1","1","1","11","11","1","8","8","1","4","4","0","0","0","7","37","5.3","8","4.6"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001722","마령초등학교","02","공립","N","","1","3","3","1","5","5","1","6","6","1","3","3","1","3","3","1","7","7","0","0","0","0","0","0","6","27","4.5","7","3.9"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001723","백운초등학교","02","공립","N","","1","3","3","1","7","7","1","7","7","1","7","7","1","9","9","1","6","6","1","3","3","0","0","0","7","42","6","8","5.3"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001724","부귀초등학교","02","공립","N","","1","3","3","1","4","4","1","8","8","1","8","8","1","9","9","1","9","9","0","0","0","0","0","0","6","41","6.8","7","5.9"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001727","송풍초등학교","02","공립","N","","0","0","0","1","1","1","1","2","2","1","2","2","1","2","2","1","2","2","0","0","0","0","0","0","5","9","1.8","7","1.3"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001728","안천초등학교","02","공립","N","","1","4","4","1","2","2","1","4","4","1","3","3","1","8","8","1","7","7","0","0","0","0","0","0","6","28","4.7","7","4"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001730","오천초등학교","02","공립","N","","1","2","2","1","3","3","1","3","3","1","6","6","1","2","2","1","4","4","0","0","0","0","0","0","6","20","3.3","7","2.9"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001731","외궁초등학교","02","공립","N","","1","2","2","1","4","4","1","5","5","1","4","4","1","5","5","1","6","6","1","2","2","0","0","0","7","28","4","8","3.5"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001733","장승초등학교","02","공립","N","","1","10","10","1","12","12","1","8","8","1","20","20","1","12","12","1","18","18","0","0","0","0","0","0","6","80","13.3","8","10"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001734","조림초등학교","02","공립","N","","1","2","2","1","4","4","1","1","1","1","6","6","1","8","8","1","8","8","0","0","0","0","0","0","6","29","4.8","7","4.1"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001737","주천초등학교","02","공립","N","","1","2","2","1","4","4","1","1","1","1","3","3","1","4","4","1","6","6","1","1","1","0","0","0","7","21","3","9","2.3"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001741","진안중앙초등학교","02","공립","N","","1","21","21","1","26","26","1","25","25","2","37","18.5","2","38","19","2","32","16","1","4","4","0","0","0","10","183","18.3","12","15.3"
"전라북도교육청","전라북도진안교육지원청","전라북도 진안군","S130001742","진안초등학교","02","공립","N","","2","34","17","2","35","17.5","2","38","19","2","38","19","2","29","14.5","2","47","23.5","1","5","5","0","0","0","13","226","17.4","16","14.1"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130002454","익산궁동초등학교","02","공립","N","","4","97","24.3","4","98","24.5","4","105","26.3","5","133","26.6","5","109","21.8","4","103","25.8","0","0","0","0","0","0","26","645","24.8","32","20.2"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130002462","정읍초등학교","02","공립","N","","2","32","16","2","46","23","2","37","18.5","2","40","20","3","60","20","2","51","25.5","0","0","0","0","0","0","13","266","20.5","16","16.6"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130002463","전주여울초등학교","02","공립","N","","4","87","21.8","4","105","26.3","4","101","25.3","5","108","21.6","5","122","24.4","5","121","24.2","1","3","3","0","0","0","28","647","23.1","33","19.6"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130002468","전주용소초등학교","02","공립","N","","3","77","25.7","4","82","20.5","3","63","21","4","90","22.5","4","97","24.3","4","95","23.8","1","6","6","0","0","0","23","510","22.2","24","21.3"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130002478","전주대정초등학교","02","공립","N","","6","150","25","5","117","23.4","6","142","23.7","6","155","25.8","5","132","26.4","5","122","24.4","0","0","0","0","0","0","33","818","24.8","40","20.5"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130002479","전주용와초등학교","02","공립","N","","3","56","18.7","3","75","25","3","56","18.7","3","71","23.7","3","74","24.7","3","75","25","1","5","5","0","0","0","19","412","21.7","23","17.9"
"전라북도교육청","전라북도군산교육지원청","전라북도 군산시","S130002498","군산미성초등학교","02","공립","N","","1","16","16","1","17","17","1","18","18","1","16","16","1","24","24","2","34","17","1","4","4","0","0","0","8","129","16.1","9","14.3"
"전라북도교육청","전라북도군산교육지원청","전라북도 군산시","S130002499","군산진포초등학교","02","공립","N","","4","100","25","5","111","22.2","5","115","23","6","140","23.3","5","123","24.6","6","147","24.5","0","0","0","0","0","0","31","736","23.7","38","19.4"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130002502","익산옥야초등학교","02","공립","N","","2","30","15","2","31","15.5","2","39","19.5","2","37","18.5","2","36","18","2","36","18","1","6","6","0","0","0","13","215","16.5","15","14.3"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130002506","전주만수초등학교","02","공립","N","","5","109","21.8","4","99","24.8","5","115","23","4","99","24.8","5","108","21.6","5","117","23.4","1","3","3","0","0","0","29","650","22.4","34","19.1"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130002507","전주오송초등학교","02","공립","N","","6","159","26.5","7","182","26","7","169","24.1","9","224","24.9","9","220","24.4","10","252","25.2","0","0","0","0","0","0","48","1206","25.1","57","21.2"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130002542","익산한벌초등학교","02","공립","N","","4","95","23.8","4","86","21.5","4","91","22.8","4","94","23.5","4","96","24","4","98","24.5","0","0","0","0","0","0","24","560","23.3","28","20"
"전라북도교육청","전라북도정읍교육지원청","전라북도 정읍시","S130002543","한솔초등학교","02","공립","N","","5","123","24.6","5","118","23.6","5","123","24.6","6","141","23.5","7","163","23.3","6","131","21.8","1","5","5","0","0","0","35","804","23","44","18.3"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130002572","전주문학초등학교","02","공립","N","","5","107","21.4","4","105","26.3","5","122","24.4","5","118","23.6","5","124","24.8","7","163","23.3","1","4","4","0","0","0","32","743","23.2","38","19.6"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130002573","전주우림초등학교","02","공립","N","","3","69","23","3","68","22.7","3","64","21.3","3","69","23","3","78","26","4","87","21.8","0","0","0","0","0","0","19","435","22.9","23","18.9"
"전라북도교육청","전라북도군산교육지원청","전라북도 군산시","S130002582","군산미장초등학교","02","공립","N","","5","133","26.6","7","177","25.3","7","177","25.3","8","212","26.5","9","232","25.8","9","237","26.3","0","0","0","0","0","0","45","1168","26","54","21.6"
"전라북도교육청","전라북도군산교육지원청","전라북도 군산시","S130002606","군산푸른솔초등학교","02","공립","N","","4","99","24.8","4","98","24.5","5","122","24.4","5","122","24.4","5","120","24","5","134","26.8","1","5","5","0","0","0","29","700","24.1","34","20.6"
"전라북도교육청","전라북도군산교육지원청","전라북도 군산시","S130002673","아리울초등학교","02","공립","N","","5","118","23.6","5","112","22.4","5","132","26.4","6","135","22.5","6","144","24","6","153","25.5","1","6","6","0","0","0","34","800","23.5","41","19.5"
"전라북도교육청","전라북도군산교육지원청","전라북도 군산시","S130002690","새만금초등학교","02","공립","N","","1","5","5","1","11","11","1","6","6","2","19","9.5","1","10","10","1","14","14","1","4","4","0","0","0","8","69","8.6","9","7.7"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130002714","전주온빛초등학교","02","공립","N","","9","228","25.3","9","239","26.6","10","285","28.5","11","313","28.5","10","293","29.3","12","325","27.1","0","0","0","0","0","0","61","1683","27.6","74","22.7"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130002725","전주홍산초등학교","02","공립","N","","3","60","20","2","54","27","2","52","26","3","65","21.7","3","64","21.3","2","48","24","0","0","0","0","0","0","15","343","22.9","19","18.1"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130002732","전주양현초등학교","02","공립","N","","10","251","25.1","10","250","25","8","215","26.9","8","211","26.4","7","190","27.1","6","158","26.3","2","12","6","0","0","0","51","1287","25.2","60","21.5"
"전라북도교육청","전라북도익산교육지원청","전라북도 익산시","S130002735","익산가온초등학교","02","공립","N","","6","160","26.7","5","126","25.2","6","152","25.3","7","184","26.3","7","160","22.9","8","190","23.8","1","5","5","0","0","0","40","977","24.4","47","20.8"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130002737","전주새연초등학교","02","공립","N","","4","102","25.5","5","121","24.2","4","102","25.5","5","130","26","5","122","24.4","4","108","27","0","0","0","0","0","0","27","685","25.4","33","20.8"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130002738","전주하가초등학교","02","공립","N","","6","154","25.7","7","163","23.3","6","146","24.3","7","163","23.3","5","112","22.4","5","116","23.2","1","6","6","0","0","0","37","860","23.2","45","19.1"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 완산구","S130002745","전주효천초등학교","02","공립","N","","10","259","25.9","9","245","27.2","8","229","28.6","7","202","28.9","7","199","28.4","7","182","26","1","6","6","0","0","0","49","1322","27","56","23.6"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130002748","전주화정초등학교","02","공립","N","","11","299","27.2","10","268","26.8","10","257","25.7","11","293","26.6","10","277","27.7","11","283","25.7","1","6","6","0","0","0","64","1683","26.3","72","23.4"
"전라북도교육청","전라북도전주교육지원청","전라북도 전주시 덕진구","S130002771","전주자연초등학교","02","공립","N","","13","339","26.1","11","278","25.3","10","279","27.9","9","242","26.9","8","203","25.4","8","209","26.1","1","4","4","0","0","0","60","1554","25.9","71","21.9"
"전라북도교육청","전라북도군산교육지원청","전라북도 군산시","S130002788","군산금빛초등학교","02","공립","N","","9","218","24.2","7","184","26.3","6","133","22.2","6","158","26.3","5","108","21.6","4","94","23.5","1","6","6","0","0","0","38","901","23.7","43","21"
"전라남도교육청","교육부","전라남도 목포시","S000003504","광주교육대학교목포부설초등학교","02","국립","N","","3","72","24","3","72","24","3","72","24","3","71","23.7","3","69","23","3","69","23","1","4","4","0","0","0","19","429","22.6","22","19.5"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000348","강진동초등학교","02","공립","N","","1","4","4","1","7","7","1","10","10","1","12","12","1","13","13","1","6","6","2","8","4","0","0","0","8","60","7.5","9","6.7"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000351","강진중앙초등학교","02","공립","N","","6","104","17.3","5","115","23","5","103","20.6","5","107","21.4","6","133","22.2","5","126","25.2","2","9","4.5","0","0","0","34","697","20.5","41","17"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000352","계산초등학교","02","공립","N","","1","11","11","1","7","7","1","12","12","1","8","8","1","10","10","1","10","10","1","3","3","0","0","0","7","61","8.7","8","7.6"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000353","군동초등학교","02","공립","N","","1","4","4","1","5","5","1","9","9","1","7","7","1","5","5","1","5","5","1","3","3","0","0","0","7","38","5.4","8","4.8"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000354","대구초등학교","02","공립","N","","1","3","3","1","3","3","1","4","4","1","7","7","1","5","5","1","3","3","0","0","0","0","0","0","6","25","4.2","9","2.8"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000356","도암초등학교","02","공립","N","","1","1","1","1","6","6","1","5","5","1","6","6","1","5","5","1","12","12","1","2","2","0","0","0","7","37","5.3","8","4.6"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000358","마량초등학교","02","공립","N","","1","4","4","1","5","5","1","10","10","1","6","6","1","7","7","1","5","5","1","3","3","0","0","0","7","40","5.7","9","4.4"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000359","병영초등학교","02","공립","N","","1","4","4","1","3","3","1","5","5","1","8","8","1","3","3","1","5","5","0","0","0","0","0","0","6","28","4.7","7","4"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000360","성전초등학교","02","공립","N","","1","4","4","1","7","7","1","6","6","1","4","4","1","9","9","1","6","6","0","0","0","0","0","0","6","36","6","7","5.1"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000362","신전초등학교","02","공립","N","","1","7","7","1","4","4","1","9","9","1","7","7","1","5","5","1","11","11","1","2","2","0","0","0","7","45","6.4","8","5.6"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000363","옴천초등학교","02","공립","N","","1","2","2","1","2","2","0","0","0","1","4","4","1","5","5","1","7","7","1","3","3","0","0","0","6","23","3.8","8","2.9"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000364","작천초등학교","02","공립","N","","1","4","4","1","3","3","1","2","2","1","3","3","1","5","5","1","3","3","1","4","4","0","0","0","7","24","3.4","9","2.7"
"전라남도교육청","전라남도강진교육지원청","전라남도 강진군","S140000367","칠량초등학교","02","공립","N","","1","6","6","1","5","5","1","6","6","1","8","8","1","6","6","1","10","10","1","1","1","0","0","0","7","42","6","8","5.3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000407","고흥동초등학교","02","공립","N","","5","97","19.4","4","87","21.8","5","119","23.8","6","146","24.3","5","116","23.2","5","127","25.4","1","5","5","0","0","0","31","697","22.5","38","18.3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000410","과역초등학교","02","공립","N","","1","9","9","1","6","6","1","7","7","1","13","13","1","7","7","1","10","10","1","1","1","0","0","0","7","53","7.6","8","6.6"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000416","금산초등학교","02","공립","N","","1","10","10","1","14","14","1","11","11","1","7","7","1","12","12","1","17","17","1","4","4","0","0","0","7","75","10.7","8","9.4"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000420","남양초등학교","02","공립","N","","1","2","2","1","3","3","1","3","3","1","3","3","1","3","3","1","6","6","0","0","0","0","0","0","6","20","3.3","7","2.9"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000423","녹동초등학교","02","공립","N","","3","43","14.3","3","54","18","2","48","24","3","58","19.3","3","61","20.3","3","70","23.3","2","7","3.5","0","0","0","19","341","17.9","20","17.1"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000430","대서초등학교","02","공립","N","","1","4","4","1","2","2","1","4","4","1","2","2","1","4","4","1","4","4","0","0","0","0","0","0","6","20","3.3","7","2.9"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000433","도덕초등학교","02","공립","N","","1","6","6","1","7","7","1","5","5","1","6","6","1","6","6","1","6","6","1","3","3","0","0","0","7","39","5.6","9","4.3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000435","도화초등학교","02","공립","N","","1","10","10","1","8","8","1","4","4","1","6","6","1","13","13","1","7","7","1","2","2","0","0","0","7","50","7.1","8","6.3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000439","동강초등학교","02","공립","N","","1","12","12","1","6","6","1","12","12","1","12","12","1","16","16","1","18","18","1","3","3","0","0","0","7","79","11.3","8","9.9"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000443","두원초등학교","02","공립","N","","1","2","2","1","7","7","1","8","8","1","7","7","1","3","3","1","10","10","0","0","0","0","0","0","6","37","6.2","7","5.3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000445","백양초등학교","02","공립","N","","1","3","3","1","2","2","1","4","4","1","1","1","1","4","4","1","3","3","0","0","0","0","0","0","6","17","2.8","8","2.1"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000446","봉래초등학교","02","공립","N","","1","3","3","1","6","6","1","3","3","1","10","10","1","5","5","1","4","4","1","3","3","0","0","0","7","34","4.9","8","4.3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000452","영남초등학교","02","공립","N","","1","2","2","1","4","4","1","3","3","1","8","8","1","1","1","1","4","4","1","2","2","0","0","0","7","24","3.4","8","3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000454","점암초등학교","02","공립","N","","1","2","2","1","6","6","1","3","3","1","6","6","1","5","5","1","7","7","0","0","0","0","0","0","6","29","4.8","7","4.1"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000457","포두초등학교","02","공립","N","","1","4","4","1","12","12","1","11","11","1","16","16","1","9","9","1","10","10","1","3","3","0","0","0","7","65","9.3","9","7.2"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000459","풍남초등학교","02","공립","N","","1","3","3","1","4","4","1","6","6","1","4","4","1","5","5","1","6","6","0","0","0","0","0","0","6","28","4.7","7","4"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140000461","풍양초등학교","02","공립","N","","1","2","2","1","6","6","1","7","7","1","4","4","1","8","8","1","4","4","0","0","0","0","0","0","6","31","5.2","7","4.4"
"전라남도교육청","전라남도곡성교육지원청","전라남도 곡성군","S140000507","고달초등학교","02","공립","N","","1","8","8","1","4","4","1","3","3","1","12","12","1","14","14","1","7","7","1","2","2","0","0","0","7","50","7.1","9","5.6"
"전라남도교육청","전라남도곡성교육지원청","전라남도 곡성군","S140000510","곡성중앙초등학교","02","공립","N","","3","55","18.3","2","49","24.5","3","61","20.3","3","59","19.7","3","70","23.3","3","65","21.7","2","8","4","0","0","0","19","367","19.3","25","14.7"
"전라남도교육청","전라남도곡성교육지원청","전라남도 곡성군","S140000512","삼기초등학교","02","공립","N","","1","6","6","1","7","7","1","2","2","1","7","7","1","5","5","1","6","6","1","3","3","0","0","0","7","36","5.1","9","4"
"전라남도교육청","전라남도곡성교육지원청","전라남도 곡성군","S140000514","석곡초등학교","02","공립","N","","1","10","10","1","6","6","1","12","12","1","16","16","1","7","7","1","9","9","0","0","0","0","0","0","6","60","10","8","7.5"
"전라남도교육청","전라남도곡성교육지원청","전라남도 곡성군","S140000519","오산초등학교","02","공립","N","","1","4","4","1","2","2","1","5","5","1","6","6","1","5","5","1","5","5","1","3","3","0","0","0","7","30","4.3","8","3.8"
"전라남도교육청","전라남도곡성교육지원청","전라남도 곡성군","S140000521","옥과초등학교","02","공립","N","","2","31","15.5","2","23","11.5","2","26","13","2","26","13","2","46","23","2","41","20.5","1","3","3","0","0","0","13","196","15.1","17","11.5"
"전라남도교육청","전라남도곡성교육지원청","전라남도 곡성군","S140000522","입면초등학교","02","공립","N","","1","7","7","1","9","9","1","4","4","1","11","11","1","7","7","1","16","16","1","4","4","0","0","0","7","58","8.3","9","6.4"
"전라남도교육청","전라남도곡성교육지원청","전라남도 곡성군","S140000523","죽곡초등학교","02","공립","N","","1","5","5","1","10","10","1","5","5","1","6","6","1","1","1","1","8","8","1","3","3","0","0","0","7","38","5.4","8","4.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000557","골약초등학교","02","공립","N","","1","10","10","1","13","13","1","4","4","1","14","14","1","11","11","1","15","15","0","0","0","0","0","0","6","67","11.2","7","9.6"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000558","광양가야초등학교","02","공립","N","","2","42","21","2","49","24.5","3","54","18","3","78","26","3","71","23.7","3","74","24.7","2","7","3.5","0","0","0","18","375","20.8","21","17.9"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000560","광양마로초등학교","02","공립","N","","5","107","21.4","5","115","23","5","118","23.6","5","128","25.6","5","114","22.8","4","97","24.3","1","6","6","0","0","0","30","685","22.8","33","20.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000561","광양덕례초등학교","02","공립","N","","4","78","19.5","4","87","21.8","4","75","18.8","4","81","20.3","4","85","21.3","3","68","22.7","1","6","6","0","0","0","24","480","20","28","17.1"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000562","광양동초등학교","02","공립","N","","1","7","7","1","10","10","1","10","10","1","11","11","1","11","11","1","12","12","1","3","3","0","0","0","7","64","9.1","8","8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000563","광양마동초등학교","02","공립","N","","6","147","24.5","6","133","22.2","6","134","22.3","6","164","27.3","7","166","23.7","7","184","26.3","0","0","0","0","0","0","38","928","24.4","44","21.1"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000564","광양북초등학교","02","공립","N","","1","15","15","1","13","13","1","15","15","1","17","17","1","19","19","1","12","12","1","4","4","0","0","0","7","95","13.6","8","11.9"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000565","광양서초등학교","02","공립","N","","2","25","12.5","2","30","15","2","25","12.5","1","23","23","2","43","21.5","2","37","18.5","3","14","4.7","0","0","0","14","197","14.1","15","13.1"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000566","광양제철남초등학교","02","사립","N","","3","71","23.7","3","61","20.3","3","71","23.7","3","76","25.3","3","88","29.3","3","90","30","0","0","0","0","0","0","18","457","25.4","21","21.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000567","광양제철초등학교","02","사립","N","","2","48","24","2","40","20","2","44","22","2","55","27.5","2","39","19.5","2","58","29","0","0","0","0","0","0","12","284","23.7","15","18.9"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140000568","광양중동초등학교","02","공립","N","","4","75","18.8","3","50","16.7","4","83","20.8","3","72","24","3","65","21.7","4","85","21.3","3","15","5","0","0","0","24","445","18.5","28","15.9"
